card_id,pokemon_name,pokedex_number,types,rarity,artist,image_url,community_score,llm_score,feature_bonus,final_cuteness,cuteness_tier,llm_reason
base2-51,Eevee,133.0,Colorless,Common,Kagemaru Himeno,https://images.pokemontcg.io/base2/51_hires.png,9.4,5.0,1.5,9.1282,S,
base5-55,Eevee,133.0,Colorless,Common,Atsuko Nishida,https://images.pokemontcg.io/base5/55_hires.png,9.4,5.0,1.5,9.1282,S,
swsh4-130,Eevee,133.0,Colorless,Common,Lee HyunJung,https://images.pokemontcg.io/swsh4/130_hires.png,9.4,5.0,1.5,9.1282,S,
xy1-92,Spritzee,682.0,Fairy,Common,5ban Graphics,https://images.pokemontcg.io/xy1/92_hires.png,8.9,5.0,2.0,9.1282,S,
xy9-84,Spritzee,682.0,Fairy,Common,kirisAki,https://images.pokemontcg.io/xy9/84_hires.png,8.9,5.0,2.0,9.1282,S,
cel25-5,Pikachu,25.0,Lightning,Rare Holo,Mitsuhiro Arita,https://images.pokemontcg.io/cel25/5_hires.png,9.35,5.0,1.5,9.0769,S,
mcd14-5,Pikachu,25.0,Lightning,,MAHOU,https://images.pokemontcg.io/mcd14/5_hires.png,9.35,5.0,1.5,9.0769,S,
sv4pt5-18,Pikachu,25.0,Lightning,Common,OKACHEKE,https://images.pokemontcg.io/sv4pt5/18_hires.png,9.35,5.0,1.5,9.0769,S,
mcd17-5,Pikachu,25.0,Lightning,,kirisAki,https://images.pokemontcg.io/mcd17/5_hires.png,9.35,5.0,1.5,9.0769,S,
base1-58,Pikachu,25.0,Lightning,Common,Mitsuhiro Arita,https://images.pokemontcg.io/base1/58_hires.png,9.35,5.0,1.5,9.0769,S,
sm12-147,Cottonee,546.0,Fairy,Common,Pani Kobayashi,https://images.pokemontcg.io/sm12/147_hires.png,8.85,5.0,2.0,9.0769,S,
smp-SM04,Pikachu,25.0,Lightning,Promo,kirisAki,https://images.pokemontcg.io/smp/SM04_hires.png,9.35,5.0,1.5,9.0769,S,
sv3pt5-25,Pikachu,25.0,Lightning,Common,Naoyo Kimura,https://images.pokemontcg.io/sv3pt5/25_hires.png,9.35,5.0,1.5,9.0769,S,
sm10-139,Cottonee,546.0,Fairy,Common,Ken Sugimori,https://images.pokemontcg.io/sm10/139_hires.png,8.85,5.0,2.0,9.0769,S,
smp-SM227,Pikachu,25.0,Lightning,Promo,2019 Pikachu Project,https://images.pokemontcg.io/smp/SM227_hires.png,9.35,5.0,1.5,9.0769,S,
sm11-143,Cottonee,546.0,Fairy,Common,Asako Ito,https://images.pokemontcg.io/sm11/143_hires.png,8.85,5.0,2.0,9.0769,S,
pop2-16,Pikachu,25.0,Lightning,Common,Yuka Morii,https://images.pokemontcg.io/pop2/16_hires.png,9.35,5.0,1.5,9.0769,S,
xy6-20,Pikachu,25.0,Lightning,Common,Naoki Saito,https://images.pokemontcg.io/xy6/20_hires.png,9.35,5.0,1.5,9.0769,S,
swsh7-49,Pikachu,25.0,Lightning,Common,chibi,https://images.pokemontcg.io/swsh7/49_hires.png,9.35,5.0,1.5,9.0769,S,
smp-SM157,Pikachu,25.0,Lightning,Promo,Megumi Mizutani,https://images.pokemontcg.io/smp/SM157_hires.png,9.35,5.0,1.5,9.0769,S,
smp-SM234,Pikachu,25.0,Lightning,Promo,Naoki Saito,https://images.pokemontcg.io/smp/SM234_hires.png,9.35,5.0,1.5,9.0769,S,
mcd15-6,Pikachu,25.0,Lightning,,Naoki Saito,https://images.pokemontcg.io/mcd15/6_hires.png,9.35,5.0,1.5,9.0769,S,
basep-1,Pikachu,25.0,Lightning,Promo,Keiji Kinebuchi,https://images.pokemontcg.io/basep/1_hires.png,9.35,5.0,1.5,9.0769,S,
xy3-27,Pikachu,25.0,Lightning,Common,Sanosuke Sakuma,https://images.pokemontcg.io/xy3/27_hires.png,9.35,5.0,1.5,9.0769,S,
sm35-28,Pikachu,25.0,Lightning,Common,Kagemaru Himeno,https://images.pokemontcg.io/sm35/28_hires.png,9.35,5.0,1.5,9.0769,S,
xyp-XY202,Pikachu,25.0,Lightning,Promo,Ken Sugimori,https://images.pokemontcg.io/xyp/XY202_hires.png,9.35,5.0,1.5,9.0769,S,
me2pt5-276,Pikachu ex,25.0,Lightning,Special Illustration Rare,booota,https://images.scrydex.com/pokemon/me2pt5-276/large,9.35,5.0,1.5,9.0769,S,
smp-SM162,Pikachu,25.0,Lightning,Promo,Saya Tsuruta,https://images.pokemontcg.io/smp/SM162_hires.png,9.35,5.0,1.5,9.0769,S,
smp-SM183,Pikachu,25.0,Lightning,Promo,Aya Kusube,https://images.pokemontcg.io/smp/SM183_hires.png,9.35,5.0,1.5,9.0769,S,
swsh4-170,Pikachu V,25.0,Lightning,Rare Ultra,Saki Hayashiro,https://images.pokemontcg.io/swsh4/170_hires.png,9.35,5.0,1.5,9.0769,S,
np-12,Pikachu,25.0,Lightning,Promo,Kouki Saitou,https://images.pokemontcg.io/np/12_hires.png,9.35,5.0,1.5,9.0769,S,
swshp-SWSH061,Pikachu V,25.0,Lightning,Promo,PLANETA Tsuji,https://images.pokemontcg.io/swshp/SWSH061_hires.png,9.35,5.0,1.5,9.0769,S,
g1-26,Pikachu,25.0,Lightning,Common,Atsuko Nishida,https://images.pokemontcg.io/g1/26_hires.png,9.35,5.0,1.5,9.0769,S,
sv3pt5-173,Pikachu,25.0,Lightning,Illustration Rare,Hiroyuki Yamamoto,https://images.pokemontcg.io/sv3pt5/173_hires.png,9.35,5.0,1.5,9.0769,S,
sm12-241,Pikachu,25.0,Lightning,Rare Secret,Hitoshi Ariga,https://images.pokemontcg.io/sm12/241_hires.png,9.35,5.0,1.5,9.0769,S,
me2pt5-277,Pikachu ex,25.0,Lightning,Special Illustration Rare,James Turner,https://images.scrydex.com/pokemon/me2pt5-277/large,9.35,5.0,1.5,9.0769,S,
xy12-35,Pikachu,25.0,Lightning,Common,Mitsuhiro Arita,https://images.pokemontcg.io/xy12/35_hires.png,9.35,5.0,1.5,9.0769,S,
swshp-SWSH153,Pikachu,25.0,Lightning,Promo,sowsow,https://images.pokemontcg.io/swshp/SWSH153_hires.png,9.35,5.0,1.5,9.0769,S,
sv8pt5-28,Pikachu ex,25.0,Lightning,Double Rare,,https://images.pokemontcg.io/sv8pt5/28_hires.png,9.35,5.0,1.5,9.0769,S,
ex2-72,Pikachu,25.0,Lightning,Common,Mitsuhiro Arita,https://images.pokemontcg.io/ex2/72_hires.png,9.35,5.0,1.5,9.0769,S,
hgss1-78,Pikachu,25.0,Lightning,Common,match,https://images.pokemontcg.io/hgss1/78_hires.png,9.35,5.0,1.5,9.0769,S,
svp-101,Pikachu,25.0,Lightning,Promo,Jiro Sasumo,https://images.pokemontcg.io/svp/101_hires.png,9.35,5.0,1.5,9.0769,S,
pop6-9,Pikachu,25.0,Lightning,Uncommon,Kagemaru Himeno,https://images.pokemontcg.io/pop6/9_hires.png,9.35,5.0,1.5,9.0769,S,
smp-SM206,Pikachu,25.0,Lightning,Promo,Akira Komayama,https://images.pokemontcg.io/smp/SM206_hires.png,9.35,5.0,1.5,9.0769,S,
xy1-42,Pikachu,25.0,Lightning,Common,MAHOU,https://images.pokemontcg.io/xy1/42_hires.png,9.35,5.0,1.5,9.0769,S,
swsh12-49,Pikachu,25.0,Lightning,Common,Souichirou Gunjima,https://images.pokemontcg.io/swsh12/49_hires.png,9.35,5.0,1.5,9.0769,S,
swsh12pt5-160,Pikachu,25.0,Lightning,Rare Secret,You Iribi,https://images.pokemontcg.io/swsh12pt5/160_hires.png,9.35,5.0,1.5,9.0769,S,
swshp-SWSH234,Pikachu,25.0,Lightning,Promo,Ryota Murayama,https://images.pokemontcg.io/swshp/SWSH234_hires.png,9.35,5.0,1.5,9.0769,S,
pop4-13,Pikachu,25.0,Lightning,Common,Kouki Saitou,https://images.pokemontcg.io/pop4/13_hires.png,9.35,5.0,1.5,9.0769,S,
swsh11-52,Pikachu,25.0,Lightning,Common,kurumitsu,https://images.pokemontcg.io/swsh11/52_hires.png,9.35,5.0,1.5,9.0769,S,
swsh11tg-TG05,Pikachu,25.0,Lightning,Trainer Gallery Rare Holo,Atsushi Furusawa,https://images.pokemontcg.io/swsh11tg/TG05_hires.png,9.35,5.0,1.5,9.0769,S,
swsh11tg-TG16,Pikachu V,25.0,Lightning,Rare Holo V,Ryota Murayama,https://images.pokemontcg.io/swsh11tg/TG16_hires.png,9.35,5.0,1.5,9.0769,S,
swsh12pt5gg-GG30,Pikachu,25.0,Lightning,Trainer Gallery Rare Holo,Kouki Saitou,https://images.pokemontcg.io/swsh12pt5gg/GG30_hires.png,9.35,5.0,1.5,9.0769,S,
xy7-55,Cottonee,546.0,Fairy,Common,Kanako Eo,https://images.pokemontcg.io/xy7/55_hires.png,8.85,5.0,2.0,9.0769,S,
xy8-48,Pikachu,25.0,Lightning,Common,Kouki Saitou,https://images.pokemontcg.io/xy8/48_hires.png,9.35,5.0,1.5,9.0769,S,
sv5-51,Pikachu,25.0,Lightning,Common,kodama,https://images.pokemontcg.io/sv5/51_hires.png,9.35,5.0,1.5,9.0769,S,
pl2-112,Pikachu,25.0,Lightning,Rare Secret,Mitsuhiro Arita,https://images.pokemontcg.io/pl2/112_hires.png,9.35,5.0,1.5,9.0769,S,
sv4pt5-131,Pikachu,25.0,Lightning,Shiny Rare,Yuu Nishida,https://images.pokemontcg.io/sv4pt5/131_hires.png,9.35,5.0,1.5,9.0769,S,
ecard1-124,Pikachu,25.0,Lightning,Common,Atsuko Nishida,https://images.pokemontcg.io/ecard1/124_hires.png,9.35,5.0,1.5,9.0769,S,
xyp-XY95,Pikachu,25.0,Lightning,Promo,Kanako Eo,https://images.pokemontcg.io/xyp/XY95_hires.png,9.35,5.0,1.5,9.0769,S,
ex13-104,Pikachu ★,25.0,Lightning,Rare Holo Star,Masakazu Fukuda,https://images.pokemontcg.io/ex13/104_hires.png,9.35,5.0,1.5,9.0769,S,
hgss3-61,Pikachu,25.0,Lightning,Common,Kouki Saitou,https://images.pokemontcg.io/hgss3/61_hires.png,9.35,5.0,1.5,9.0769,S,
svp-88,Pikachu,25.0,Lightning,Promo,saino misaki,https://images.pokemontcg.io/svp/88_hires.png,9.35,5.0,1.5,9.0769,S,
bw4-39,Pikachu,25.0,Lightning,Common,Akira Komayama,https://images.pokemontcg.io/bw4/39_hires.png,9.35,5.0,1.5,9.0769,S,
ex9-60,Pikachu,25.0,Lightning,Common,Masakazu Fukuda,https://images.pokemontcg.io/ex9/60_hires.png,9.35,5.0,1.5,9.0769,S,
sm11-56,Pikachu,25.0,Lightning,Common,Misa Tsutsui,https://images.pokemontcg.io/sm11/56_hires.png,9.35,5.0,1.5,9.0769,S,
sm11-55,Pikachu,25.0,Lightning,Common,Sanosuke Sakuma,https://images.pokemontcg.io/sm11/55_hires.png,9.35,5.0,1.5,9.0769,S,
ex16-57,Pikachu,25.0,Lightning,Common,Kagemaru Himeno,https://images.pokemontcg.io/ex16/57_hires.png,9.35,5.0,1.5,9.0769,S,
mcd19-6,Pikachu,25.0,Lightning,,Kagemaru Himeno,https://images.pokemontcg.io/mcd19/6_hires.png,9.35,5.0,1.5,9.0769,S,
swsh1-65,Pikachu,25.0,Lightning,Common,Ryuta Fuse,https://images.pokemontcg.io/swsh1/65_hires.png,9.35,5.0,1.5,9.0769,S,
bwp-BW54,Pikachu,25.0,Lightning,Promo,5ban Graphics,https://images.pokemontcg.io/bwp/BW54_hires.png,9.35,5.0,1.5,9.0769,S,
dp2-94,Pikachu,25.0,Lightning,Common,Sumiyoshi Kizuki,https://images.pokemontcg.io/dp2/94_hires.png,9.35,5.0,1.5,9.0769,S,
smp-SM98,Pikachu,25.0,Lightning,Promo,Saya Tsuruta,https://images.pokemontcg.io/smp/SM98_hires.png,9.35,5.0,1.5,9.0769,S,
ru1-7,Pikachu,25.0,Lightning,,Pokemon Rumble,https://images.pokemontcg.io/ru1/7_hires.png,9.35,5.0,1.5,9.0769,S,
svp-106,Pikachu ex,25.0,Lightning,Promo,takuyoa,https://images.pokemontcg.io/svp/106_hires.png,9.35,5.0,1.5,9.0769,S,
sm10-54,Pikachu,25.0,Lightning,Common,nagimiso,https://images.pokemontcg.io/sm10/54_hires.png,9.35,5.0,1.5,9.0769,S,
sv2-63,Pikachu ex,25.0,Lightning,Double Rare,N-DESIGN Inc.,https://images.pokemontcg.io/sv2/63_hires.png,9.35,5.0,1.5,9.0769,S,
mcd21-25,Pikachu,25.0,Lightning,,Sanosuke Sakuma,https://images.pokemontcg.io/mcd21/25_hires.png,9.35,5.0,1.5,9.0769,S,
hsp-HGSS03,Pikachu,25.0,Lightning,Promo,Kanako Eo,https://images.pokemontcg.io/hsp/HGSS03_hires.png,9.35,5.0,1.5,9.0769,S,
sm115-19,Pikachu,25.0,Lightning,Common,Kagemaru Himeno,https://images.pokemontcg.io/sm115/19_hires.png,9.35,5.0,1.5,9.0769,S,
mcd18-4,Pikachu,25.0,Lightning,,Shibuzoh.,https://images.pokemontcg.io/mcd18/4_hires.png,9.35,5.0,1.5,9.0769,S,
svp-27,Pikachu,25.0,Lightning,Promo,Atsushi Furusawa,https://images.pokemontcg.io/svp/27_hires.png,9.35,5.0,1.5,9.0769,S,
sm12-66,Pikachu,25.0,Lightning,Common,Naoyo Kimura,https://images.pokemontcg.io/sm12/66_hires.png,9.35,5.0,1.5,9.0769,S,
sv2-62,Pikachu,25.0,Lightning,Common,OKACHEKE,https://images.pokemontcg.io/sv2/62_hires.png,9.35,5.0,1.5,9.0769,S,
bw7-50,Pikachu,25.0,Lightning,Common,Ken Sugimori,https://images.pokemontcg.io/bw7/50_hires.png,9.35,5.0,1.5,9.0769,S,
swsh8-86,Pikachu V,25.0,Lightning,Rare Holo V,5ban Graphics,https://images.pokemontcg.io/swsh8/86_hires.png,9.35,5.0,1.5,9.0769,S,
bw1-115,Pikachu,25.0,Lightning,Rare Secret,Kouki Saitou,https://images.pokemontcg.io/bw1/115_hires.png,9.35,5.0,1.5,9.0769,S,
bw11-RC7,Pikachu,25.0,Lightning,Uncommon,Atsuko Nishida,https://images.pokemontcg.io/bw11/RC7_hires.png,9.35,5.0,1.5,9.0769,S,
g1-RC29,Pikachu,25.0,Lightning,Rare Ultra,Kagemaru Himeno,https://images.pokemontcg.io/g1/RC29_hires.png,9.35,5.0,1.5,9.0769,S,
ecard3-84,Pikachu,25.0,Lightning,Common,Yuka Morii,https://images.pokemontcg.io/ecard3/84_hires.png,9.35,5.0,1.5,9.0769,S,
pl3-120,Pikachu,25.0,Lightning,Common,Takao Unno,https://images.pokemontcg.io/pl3/120_hires.png,9.35,5.0,1.5,9.0769,S,
swshp-SWSH145,Pikachu V,25.0,Lightning,Promo,5ban Graphics,https://images.pokemontcg.io/swshp/SWSH145_hires.png,9.35,5.0,1.5,9.0769,S,
swshp-SWSH143,Pikachu V,25.0,Lightning,Promo,HYOGONOSUKE,https://images.pokemontcg.io/swshp/SWSH143_hires.png,9.35,5.0,1.5,9.0769,S,
swshp-SWSH285,Pikachu V,25.0,Lightning,Promo,You Iribi,https://images.pokemontcg.io/swshp/SWSH285_hires.png,9.35,5.0,1.5,9.0769,S,
pop5-12,Pikachu,25.0,Lightning,Common,Naoyo Kimura,https://images.pokemontcg.io/pop5/12_hires.png,9.35,5.0,1.5,9.0769,S,
sm4-30,Pikachu,25.0,Lightning,Common,Shibuzoh.,https://images.pokemontcg.io/sm4/30_hires.png,9.35,5.0,1.5,9.0769,S,
swsh4-43,Pikachu V,25.0,Lightning,Rare Holo V,Saki Hayashiro,https://images.pokemontcg.io/swsh4/43_hires.png,9.35,5.0,1.5,9.0769,S,
swshp-SWSH039,Pikachu,25.0,Lightning,Promo,Hitoshi Ariga,https://images.pokemontcg.io/swshp/SWSH039_hires.png,9.35,5.0,1.5,9.0769,S,
xyp-XY89,Pikachu,25.0,Lightning,Promo,Masakazu Fukuda,https://images.pokemontcg.io/xyp/XY89_hires.png,9.35,5.0,1.5,9.0769,S,
basep-26,Pikachu,25.0,Lightning,Promo,Gakuji Nomoto,https://images.pokemontcg.io/basep/26_hires.png,9.35,5.0,1.5,9.0769,S,
swshp-SWSH063,Pikachu V,25.0,Lightning,Promo,Ryota Murayama,https://images.pokemontcg.io/swshp/SWSH063_hires.png,9.35,5.0,1.5,9.0769,S,
base2-60,Pikachu,25.0,Lightning,Common,Ken Sugimori,https://images.pokemontcg.io/base2/60_hires.png,9.35,5.0,1.5,9.0769,S,
sv8pt5-179,Pikachu ex,25.0,Lightning,Hyper Rare,,https://images.pokemontcg.io/sv8pt5/179_hires.png,9.35,5.0,1.5,9.0769,S,
pl4-71,Pikachu,25.0,Lightning,Common,sui,https://images.pokemontcg.io/pl4/71_hires.png,9.35,5.0,1.5,9.0769,S,
swshp-SWSH020,Pikachu,25.0,Lightning,Promo,Hideki Ishikawa,https://images.pokemontcg.io/swshp/SWSH020_hires.png,9.35,5.0,1.5,9.0769,S,
sm2-90,Cottonee,546.0,Fairy,Common,Megumi Mizutani,https://images.pokemontcg.io/sm2/90_hires.png,8.85,5.0,2.0,9.0769,S,
base6-86,Pikachu,25.0,Lightning,Common,Ken Sugimori,https://images.pokemontcg.io/base6/86_hires.png,9.35,5.0,1.5,9.0769,S,
smp-SM86,Pikachu,25.0,Lightning,Promo,kodama,https://images.pokemontcg.io/smp/SM86_hires.png,9.35,5.0,1.5,9.0769,S,
me2pt5-55,Pikachu,25.0,Lightning,Common,kamonabe,https://images.scrydex.com/pokemon/me2pt5-55/large,9.35,5.0,1.5,9.0769,S,
me2pt5-57,Pikachu ex,25.0,Lightning,Double Rare,aky CG Works,https://images.scrydex.com/pokemon/me2pt5-57/large,9.35,5.0,1.5,9.0769,S,
tk1b-6,Pikachu,25.0,Lightning,,Mitsuhiro Arita,https://images.pokemontcg.io/tk1b/6_hires.png,9.35,5.0,1.5,9.0769,S,
pgo-27,Pikachu,25.0,Lightning,Common,N-DESIGN Inc.,https://images.pokemontcg.io/pgo/27_hires.png,9.35,5.0,1.5,9.0769,S,
sv8-57,Pikachu ex,25.0,Lightning,Double Rare,,https://images.pokemontcg.io/sv8/57_hires.png,9.35,5.0,1.5,9.0769,S,
base4-87,Pikachu,25.0,Lightning,Common,Mitsuhiro Arita,https://images.pokemontcg.io/base4/87_hires.png,9.35,5.0,1.5,9.0769,S,
smp-SM81,Pikachu,25.0,Lightning,Promo,Sanosuke Sakuma,https://images.pokemontcg.io/smp/SM81_hires.png,9.35,5.0,1.5,9.0769,S,
mcd16-6,Pikachu,25.0,Lightning,,Naoki Saito,https://images.pokemontcg.io/mcd16/6_hires.png,9.35,5.0,1.5,9.0769,S,
dpp-DP16,Pikachu,25.0,Lightning,Promo,Sumiyoshi Kizuki,https://images.pokemontcg.io/dpp/DP16_hires.png,9.35,5.0,1.5,9.0769,S,
pop9-15,Pikachu,25.0,Lightning,Common,Midori Harada,https://images.pokemontcg.io/pop9/15_hires.png,9.35,5.0,1.5,9.0769,S,
swshp-SWSH198,Pikachu V,25.0,Lightning,Promo,5ban Graphics,https://images.pokemontcg.io/swshp/SWSH198_hires.png,9.35,5.0,1.5,9.0769,S,
bwp-BW77,Pikachu,25.0,Lightning,Promo,Mizue,https://images.pokemontcg.io/bwp/BW77_hires.png,9.35,5.0,1.5,9.0769,S,
pgo-28,Pikachu,25.0,Lightning,Rare Holo,Narumi Sato,https://images.pokemontcg.io/pgo/28_hires.png,9.35,5.0,1.5,9.0769,S,
sm3-40,Pikachu,25.0,Lightning,Common,Saya Tsuruta,https://images.pokemontcg.io/sm3/40_hires.png,9.35,5.0,1.5,9.0769,S,
basep-27,Pikachu,25.0,Lightning,Promo,Atsuko Nishida,https://images.pokemontcg.io/basep/27_hires.png,9.35,5.0,1.5,9.0769,S,
basep-4,Pikachu,25.0,Lightning,Promo,Ken Sugimori,https://images.pokemontcg.io/basep/4_hires.png,9.35,5.0,1.5,9.0769,S,
swsh9-157,Pikachu V,25.0,Lightning,Rare Ultra,5ban Graphics,https://images.pokemontcg.io/swsh9/157_hires.png,9.35,5.0,1.5,9.0769,S,
smp-SM76,Pikachu,25.0,Lightning,Promo,match,https://images.pokemontcg.io/smp/SM76_hires.png,9.35,5.0,1.5,9.0769,S,
sv8-247,Pikachu ex,25.0,Lightning,Hyper Rare,,https://images.pokemontcg.io/sv8/247_hires.png,9.35,5.0,1.5,9.0769,S,
sv8-219,Pikachu ex,25.0,Lightning,Ultra Rare,,https://images.pokemontcg.io/sv8/219_hires.png,9.35,5.0,1.5,9.0769,S,
sv8-238,Pikachu ex,25.0,Lightning,Special Illustration Rare,,https://images.pokemontcg.io/sv8/238_hires.png,9.35,5.0,1.5,9.0769,S,
ex4-43,Pikachu,25.0,Lightning,Common,Ken Sugimori,https://images.pokemontcg.io/ex4/43_hires.png,9.35,5.0,1.5,9.0769,S,
mcd22-7,Pikachu,25.0,Lightning,,chibi,https://images.pokemontcg.io/mcd22/7_hires.png,9.35,5.0,1.5,9.0769,S,
hgss4-97,Mew,151.0,Psychic,Rare Prime,Hideaki Hakozaki,https://images.pokemontcg.io/hgss4/97_hires.png,9.3,5.0,1.5,9.0256,S,
si1-1,Mew,151.0,Psychic,,Keiko Fukuyama,https://images.pokemontcg.io/si1/1_hires.png,9.3,5.0,1.5,9.0256,S,
ecard1-19,Mew,151.0,Psychic,Rare Holo,Hajime Kusajima,https://images.pokemontcg.io/ecard1/19_hires.png,9.3,5.0,1.5,9.0256,S,
smp-SM215,Mew,151.0,Psychic,Promo,Masakazu Fukuda,https://images.pokemontcg.io/smp/SM215_hires.png,9.3,5.0,1.5,9.0256,S,
basep-47,Mew,151.0,Psychic,Promo,Ken Sugimori,https://images.pokemontcg.io/basep/47_hires.png,9.3,5.0,1.5,9.0256,S,
sv3pt5-151,Mew ex,151.0,Psychic,Double Rare,aky CG Works,https://images.pokemontcg.io/sv3pt5/151_hires.png,9.3,5.0,1.5,9.0256,S,
sv4pt5-216,Mew ex,151.0,Psychic,Shiny Ultra Rare,aky CG Works,https://images.pokemontcg.io/sv4pt5/216_hires.png,9.3,5.0,1.5,9.0256,S,
ex12-88,Mew ex,151.0,Psychic,Rare Holo EX,Ryo Ueda,https://images.pokemontcg.io/ex12/88_hires.png,9.3,5.0,1.5,9.0256,S,
ex13-111,Mew,151.0,Psychic,Rare Secret,Ken Sugimori,https://images.pokemontcg.io/ex13/111_hires.png,9.3,5.0,1.5,9.0256,S,
xy12-53,Mew,151.0,Psychic,Rare Holo,Ken Sugimori,https://images.pokemontcg.io/xy12/53_hires.png,9.3,5.0,1.5,9.0256,S,
swsh12pt5-60,Mew V,151.0,Psychic,Rare Holo V,PLANETA Igarashi,https://images.pokemontcg.io/swsh12pt5/60_hires.png,9.3,5.0,1.5,9.0256,S,
swsh8-250,Mew V,151.0,Psychic,Rare Ultra,aky CG Works,https://images.pokemontcg.io/swsh8/250_hires.png,9.3,5.0,1.5,9.0256,S,
np-40,Mew,151.0,Psychic,Promo,Masakazu Fukuda,https://images.pokemontcg.io/np/40_hires.png,9.3,5.0,1.5,9.0256,S,
ru1-10,Mew,151.0,Psychic,,Pokemon Rumble,https://images.pokemontcg.io/ru1/10_hires.png,9.3,5.0,1.5,9.0256,S,
ex13-100,Mew ex,151.0,Psychic,Rare Holo EX,Ryo Ueda,https://images.pokemontcg.io/ex13/100_hires.png,9.3,5.0,1.5,9.0256,S,
swsh8-113,Mew V,151.0,Psychic,Rare Holo V,Mitsuhiro Arita,https://images.pokemontcg.io/swsh8/113_hires.png,9.3,5.0,1.5,9.0256,S,
ex12-10,Mew,151.0,Psychic,Rare Holo,Kouki Saitou,https://images.pokemontcg.io/ex12/10_hires.png,9.3,5.0,1.5,9.0256,S,
swsh12pt5gg-GG10,Mew,151.0,Psychic,Trainer Gallery Rare Holo,Ryota Murayama,https://images.pokemontcg.io/swsh12pt5gg/GG10_hires.png,9.3,5.0,1.5,9.0256,S,
svp-53,Mew ex,151.0,Psychic,Promo,Natsumi Yoshida,https://images.pokemontcg.io/svp/53_hires.png,9.3,5.0,1.5,9.0256,S,
swsh8-251,Mew V,151.0,Psychic,Rare Ultra,Naoki Saito,https://images.pokemontcg.io/swsh8/251_hires.png,9.3,5.0,1.5,9.0256,S,
cel25-11,Mew,151.0,Psychic,Rare Holo,Yuu Nishida,https://images.pokemontcg.io/cel25/11_hires.png,9.3,5.0,1.5,9.0256,S,
sm115-32,Mew,151.0,Psychic,Rare,Atsuko Nishida,https://images.pokemontcg.io/sm115/32_hires.png,9.3,5.0,1.5,9.0256,S,
cel25-25,Mew,151.0,Psychic,Rare Holo,Saki Hayashiro,https://images.pokemontcg.io/cel25/25_hires.png,9.3,5.0,1.5,9.0256,S,
ecard1-55,Mew,151.0,Psychic,Rare,Hajime Kusajima,https://images.pokemontcg.io/ecard1/55_hires.png,9.3,5.0,1.5,9.0256,S,
dp3-15,Mew,151.0,Psychic,Rare Holo,Kagemaru Himeno,https://images.pokemontcg.io/dp3/15_hires.png,9.3,5.0,1.5,9.0256,S,
cel25c-88_A,Mew ex,151.0,Psychic,Classic Collection,Ryo Ueda,https://images.pokemontcg.io/cel25c/88_A_hires.png,9.3,5.0,1.5,9.0256,S,
xyp-XY110,Mew,151.0,Psychic,Promo,Kouki Saitou,https://images.pokemontcg.io/xyp/XY110_hires.png,9.3,5.0,1.5,9.0256,S,
xy10-29,Mew,151.0,Psychic,Rare Holo,Mitsuhiro Arita,https://images.pokemontcg.io/xy10/29_hires.png,9.3,5.0,1.5,9.0256,S,
sv3pt5-205,Mew ex,151.0,Psychic,Hyper Rare,aky CG Works,https://images.pokemontcg.io/sv3pt5/205_hires.png,9.3,5.0,1.5,9.0256,S,
sm10-76,Mew,151.0,Psychic,Rare Holo,sui,https://images.pokemontcg.io/sm10/76_hires.png,9.3,5.0,1.5,9.0256,S,
bwp-BW98,Mew,151.0,Psychic,Promo,Naoki Saito,https://images.pokemontcg.io/bwp/BW98_hires.png,9.3,5.0,1.5,9.0256,S,
sv3pt5-193,Mew ex,151.0,Psychic,Ultra Rare,aky CG Works,https://images.pokemontcg.io/sv3pt5/193_hires.png,9.3,5.0,1.5,9.0256,S,
xyp-XY192,Mew,151.0,Psychic,Promo,Saya Tsuruta,https://images.pokemontcg.io/xyp/XY192_hires.png,9.3,5.0,1.5,9.0256,S,
basep-8,Mew,151.0,Psychic,Promo,Ken Sugimori,https://images.pokemontcg.io/basep/8_hires.png,9.3,5.0,1.5,9.0256,S,
pop4-4,Mew,151.0,Psychic,Rare,Nakaoka,https://images.pokemontcg.io/pop4/4_hires.png,9.3,5.0,1.5,9.0256,S,
basep-9,Mew,151.0,Psychic,Promo,Ken Sugimori,https://images.pokemontcg.io/basep/9_hires.png,9.3,5.0,1.5,9.0256,S,
sv4pt5-232,Mew ex,151.0,Psychic,Special Illustration Rare,USGMEN,https://images.pokemontcg.io/sv4pt5/232_hires.png,9.3,5.0,1.5,9.0256,S,
ex14-53,Jigglypuff,39.0,Colorless,Common,Midori Harada,https://images.pokemontcg.io/ex14/53_hires.png,9.25,5.0,1.5,8.9744,A,
base2-54,Jigglypuff,39.0,Colorless,Common,Kagemaru Himeno,https://images.pokemontcg.io/base2/54_hires.png,9.25,5.0,1.5,8.9744,A,
sv4-69,Toxel,848.0,Lightning,Common,Yuka Morii,https://images.pokemontcg.io/sv4/69_hires.png,8.75,5.0,2.0,8.9744,A,
sv3-71,Toxel,848.0,Lightning,Common,AKIRA EGAWA,https://images.pokemontcg.io/sv3/71_hires.png,8.75,5.0,2.0,8.9744,A,
mcd14-8,Snubbull,209.0,Fairy,,Naoki Saito,https://images.pokemontcg.io/mcd14/8_hires.png,8.75,5.0,2.0,8.9744,A,
